loc_rowid,pl_name,sy_snum,sy_pnum,sy_mnum,disc_year,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_dens,pl_eqt,st_teff,st_logg,sy_dist
1509,HATS-71 b,1,1,0,2020,3.79552020,0.037450,11.478,117.59710,0.42000,587,3405.00,4.77,140.2250000
1512,HATS-72 b,1,1,0,2020,7.32794740,0.066517,8.097,39.85588,0.41100,739,4656.10,4.59,127.5890000
1516,HATS-74 A b,2,1,0,2021,1.73185606,0.023840,11.568,464.02947,1.64000,895,3776.90,4.70,299.3890000
1517,HATS-75 b,1,1,0,2021,2.78865560,0.032742,9.909,156.05375,0.87800,772,3790.40,4.68,194.9640000
1519,HATS-76 b,1,1,0,2021,1.94164230,0.026580,12.094,835.57088,2.58000,940,4016.00,4.67,385.6890000
1521,HATS-77 b,1,1,0,2021,3.08762620,0.036070,13.058,436.69623,1.07700,828,4071.00,4.64,436.1760000
1523,HATS-8 b,1,1,0,2015,3.58389300,0.046670,9.785,43.86054,0.25900,1324,5679.00,4.39,794.6370000
1526,HATS-9 b,1,1,0,2015,1.91530730,0.030480,11.938,266.02371,0.85000,1823,5366.00,4.09,638.7000000
1596,HD 106315 b,1,2,0,2017,9.55237000,0.090700,2.440,12.60000,4.70000,1153,6327.00,4.25,109.3530000
1607,HD 106315 c,1,2,0,2017,21.05704000,0.153600,4.350,15.20000,1.01000,886,6327.00,4.25,109.3530000
1674,HD 110113 b,1,2,0,2021,2.54100000,0.035000,2.050,4.55000,2.90000,1371,5732.00,4.46,106.3070000
1839,HD 136352 b,1,3,0,2019,11.57779000,0.096900,1.482,4.62000,7.80000,911,5850.00,4.38,14.6820000
1842,HD 136352 b,1,3,0,2019,11.57797000,0.096400,1.664,4.72000,5.62389,905,5664.00,4.39,14.6820000
1843,HD 136352 c,1,3,0,2019,27.59090000,0.172900,2.608,11.29000,3.50000,682,5850.00,4.38,14.6820000
1844,HD 136352 c,1,3,0,2019,27.59221000,0.172100,2.916,11.24000,2.49767,677,5664.00,4.39,14.6820000
1847,HD 136352 d,1,3,0,2019,107.24500000,0.425000,2.562,8.82000,2.87811,431,5664.00,4.39,14.6820000
1856,HD 137496 b,1,2,0,2021,1.62116000,0.027320,1.310,4.04000,10.49000,2130,5799.00,4.05,155.3170000
1870,HD 1397 b,1,1,0,2018,11.53533000,0.109700,11.500,131.89945,0.47700,1228,5521.00,3.82,79.5702000
1948,HD 149026 b,1,1,0,2005,2.87589110,0.042880,6.837,113.14748,2.08810,1626,6147.00,4.32,75.8643000
1952,HD 149026 b,1,1,0,2005,2.87598000,0.043130,7.331,114.10097,1.59000,1634,6160.00,4.28,75.8643000
1973,HD 15337 b,1,2,0,2019,4.75615000,0.052200,1.640,7.51000,9.30000,1001,5125.00,4.53,44.8155000
1974,HD 15337 b,1,2,0,2019,4.75642000,0.052450,1.699,7.20000,8.05000,1006,5131.00,4.37,44.8155000
1977,HD 15337 c,1,2,0,2019,17.17840000,0.126800,2.390,8.11000,3.23000,642,5125.00,4.53,44.8155000
1978,HD 15337 c,1,2,0,2019,17.17840000,0.123500,2.522,8.79000,3.02000,656,5131.00,4.37,44.8155000
2145,HD 17156 b,1,1,0,2007,21.21639800,0.163700,11.938,1036.76146,3.35000,883,6079.00,4.21,78.0863000
2227,HD 183579 b,1,1,0,2021,17.47127500,0.130000,3.530,11.20000,1.40000,748,5706.00,4.47,57.2651000
2228,HD 183579 b,1,1,0,2021,17.47127800,0.133400,3.550,19.70000,2.39000,769,5788.00,4.50,57.2651000
2239,HD 18599 b,2,1,0,2022,4.13743700,0.050000,2.700,25.50000,7.10000,863,5083.00,4.40,38.5653000
2264,HD 189733 b,2,1,0,2005,2.21857578,0.031420,12.902,365.50450,1.00400,1191,5050.00,4.61,19.7638000
2268,HD 189733 b,2,1,0,2005,2.21857700,0.031060,12.543,370.58978,1.03100,1209,5050.00,4.58,19.7638000
