pl_name,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,st_teff,st_tefferr1,st_tefferr2,st_tefflim
HD 219134 f,1.310,0.020,-0.020,-1,12.38,0.38,-0.38,0,4699.00,16.00,-16.00,0
HD 219666 b,4.764,0.286,-0.286,0,224.02,,,0,5586.00,187.00,-187.00,0
HD 221416 b,8.357,0.805,-0.805,0,91.65,,,0,5105.00,181.00,-181.00,0
HD 23472 b,2.235,0.161,-0.161,0,15.37,,,0,4813.00,111.00,-111.00,0
HD 23472 b,2.000,0.110,-0.100,0,16.00,1.80,-1.60,0,4684.00,99.00,-99.00,0
HD 23472 c,1.677,0.972,-0.972,0,7.66,,,0,4813.00,111.00,-111.00,0
HD 23472 c,1.870,0.120,-0.110,0,7.96,0.87,-0.78,0,4684.00,99.00,-99.00,0
HD 23472 d,0.807,0.769,-0.769,0,112.27,,,0,4813.00,111.00,-111.00,0
HD 23472 d,0.750,0.067,-0.057,0,117.00,13.00,-11.00,0,4684.00,99.00,-99.00,0
HD 23472 e,0.928,0.525,-0.525,0,44.90,,,0,4813.00,111.00,-111.00,0
HD 23472 e,0.818,0.080,-0.065,0,46.70,5.10,-4.60,0,4684.00,99.00,-99.00,0
HD 23472 f,1.177,0.976,-0.976,0,25.29,,,0,4813.00,111.00,-111.00,0
HD 23472 f,1.137,0.084,-0.077,0,26.30,2.90,-2.60,0,4684.00,99.00,-99.00,0
HD 260655 b,1.473,0.110,-0.110,0,175.61,,,0,3807.00,157.00,-157.00,0
HD 260655 b,1.240,0.023,-0.023,0,42.20,0.70,-0.70,0,3803.00,10.00,-10.00,0
HD 260655 c,1.533,0.051,-0.046,0,16.10,0.30,-0.30,0,3803.00,10.00,-10.00,0
HD 260655 c,3.580,1.186,-1.186,0,30.19,,,0,3807.00,157.00,-157.00,0
HD 2685 b,16.980,0.694,-0.694,0,1451.24,,,0,6888.00,204.00,-204.00,0
HD 28109 b,3.140,1.156,-1.156,0,259.25,,,0,6321.00,196.00,-196.00,0
HD 28109 c,4.351,0.214,-0.214,0,29.95,,,0,6321.00,196.00,-196.00,0
HD 28109 d,3.002,0.473,-0.473,0,17.37,,,0,6321.00,196.00,-196.00,0
HD 3167 b,1.700,0.180,-0.150,0,1625.00,244.00,-222.00,0,5261.00,60.00,-60.00,0
HD 3167 b,1.670,0.170,-0.100,0,1650.00,110.00,-110.00,0,5261.00,60.00,-60.00,0
HD 3167 c,3.010,0.420,-0.280,0,16.60,2.50,-2.30,0,5261.00,60.00,-60.00,0
HD 3167 c,3.000,0.450,-0.210,0,16.90,1.10,-1.10,0,5261.00,60.00,-60.00,0
HD 332231 b,10.173,0.451,-0.451,0,95.27,,,0,6125.00,122.20,-122.20,0
HD 332231 b,9.718,0.303,-0.280,0,98.09,8.08,-7.20,0,6089.00,97.00,-96.00,0
HD 5278 b,2.314,0.537,-0.537,0,118.75,,,0,6295.70,56.48,-56.48,0
HD 5278 b,2.450,0.050,-0.050,0,132.00,5.00,-5.00,0,6203.00,64.00,-64.00,0
HD 56414 b,2.740,0.125,-0.125,0,202.41,,,0,8208.00,222.00,-222.00,0
HD 63433 b,2.243,0.154,-0.154,0,145.57,,,0,5694.11,153.43,-153.43,0
HD 63433 c,2.573,0.300,-0.300,0,35.36,,,0,5694.11,153.43,-153.43,0
HD 63935 b,2.990,0.140,-0.140,0,115.60,4.60,-4.60,0,5534.00,100.00,-100.00,0
HD 63935 b,2.727,0.144,-0.144,0,108.56,,,0,5560.26,43.35,-43.35,0
HD 63935 c,2.900,0.130,-0.130,0,36.70,1.40,-1.40,0,5534.00,100.00,-100.00,0
HD 63935 c,3.001,0.608,-0.608,0,35.28,,,0,5560.26,43.35,-43.35,0
HD 73583 b,2.620,0.216,-0.216,0,33.72,,,0,4695.00,92.00,-92.00,0
HD 73583 b,2.790,0.100,-0.100,0,43.30,5.30,-4.70,0,4511.00,110.00,-110.00,0
HD 73583 c,2.390,0.100,-0.090,0,10.20,1.20,-1.10,0,4511.00,110.00,-110.00,0
HD 73583 c,1.998,0.167,-0.167,0,10.58,,,0,4695.00,92.00,-92.00,0
HD 80653 b,1.611,2.433,-2.433,0,6635.86,,,0,5910.00,127.01,-127.01,0
HD 80653 b,1.613,0.071,-0.071,0,6130.00,310.00,-310.00,0,5959.00,61.00,-61.00,0
HD 86226 c,2.128,0.109,-0.109,0,647.90,,,0,5903.00,,,0
HD 89345 b,6.972,0.584,-0.584,0,275.64,,,0,5609.00,128.93,-128.93,0
HD 93963 A b,1.537,0.120,-0.120,0,2287.71,,,0,5922.00,120.40,-120.40,0
HD 93963 A b,1.350,0.042,-0.042,0,2898.00,157.00,-147.00,0,5987.00,64.00,-64.00,0
HD 93963 A c,2.993,0.165,-0.165,0,283.72,,,0,5922.00,120.40,-120.40,0
HD 93963 A c,3.228,0.059,-0.059,0,543.80,29.40,-27.60,0,5987.00,64.00,-64.00,0
HD 95338 b,3.890,0.190,-0.200,0,7.42,0.22,-0.22,0,5212.00,16.00,-11.00,0
HD 95338 b,4.064,0.219,-0.219,0,45.04,,,0,5175.00,51.90,-51.90,0
HD 97658 b,2.430,0.147,-0.147,0,41.92,,,0,5120.00,112.40,-112.40,0
HIP 116454 b,2.530,0.180,-0.180,0,51.40,4.30,-4.30,0,5089.00,50.00,-50.00,0
HIP 41378 b,2.507,0.141,-0.141,0,148.89,,,0,6352.33,149.65,-149.65,0
HIP 41378 c,2.300,3.673,-3.673,0,55.62,,,0,6352.33,149.65,-149.65,0
HIP 65 A b,5.916,0.781,-0.781,0,719.56,,,0,4486.00,175.00,-175.00,0
HIP 65 A b,22.754,6.837,-5.492,0,661.00,28.00,-29.00,0,4590.00,49.00,-49.00,0
HIP 94235 b,3.004,1.190,-1.190,0,219.28,,,0,5985.40,119.70,-119.70,0
HIP 97166 b,2.757,0.186,-0.186,0,33.75,,,0,5126.00,124.39,-124.39,0
HR 858 b,1.771,0.094,-0.094,0,646.63,,,0,6308.31,52.75,-52.75,0
HR 858 b,2.085,0.068,-0.064,0,989.70,62.50,-55.80,0,6201.00,50.00,-50.00,0
HR 858 c,1.939,0.069,-0.069,0,512.00,29.00,-26.00,0,6201.00,50.00,-50.00,0
HR 858 c,2.392,0.123,-0.123,0,488.01,,,0,6308.31,52.75,-52.75,0
HR 858 d,2.164,0.086,-0.083,0,217.00,13.00,-12.00,0,6201.00,50.00,-50.00,0
HR 858 d,2.075,0.209,-0.209,0,210.33,,,0,6308.31,52.75,-52.75,0
K2-10 b,4.370,0.410,-0.410,0,54.10,9.50,-9.50,0,5581.00,70.00,-70.00,0
K2-100 b,3.436,0.187,-0.187,0,642.60,,,0,6115.50,141.50,-141.50,0
K2-100 b,3.880,0.160,-0.160,0,1915.00,178.00,-165.00,0,5945.00,110.00,-110.00,0
K2-100 b,3.450,0.160,-0.150,0,990.00,260.00,-120.00,0,6120.00,90.00,-90.00,0
K2-104 b,1.960,0.150,-0.150,0,62.10,16.00,-13.80,0,3546.46,98.71,-94.56,0
K2-105 b,3.315,0.209,-0.209,0,95.58,,,0,5411.10,139.00,-139.00,0
K2-108 b,5.280,0.540,-0.540,0,762.00,100.00,-100.00,0,5474.00,60.00,-60.00,0
K2-11 b,2.420,0.290,-0.290,0,9.84,0.73,-0.73,0,5264.00,71.00,-71.00,0
K2-110 b,2.592,0.098,-0.097,0,27.70,2.00,-2.00,0,5010.00,50.00,-50.00,0
K2-111 b,1.820,0.110,-0.090,0,490.00,30.00,-30.00,0,5775.00,70.00,-70.00,0
K2-113 b,11.227,,,0,170.93,,,0,5633.40,29.40,-29.40,0
K2-114 b,10.447,0.347,-0.347,0,40.00,3.30,-3.10,0,4920.00,68.00,-69.00,0
K2-114 b,11.162,0.642,-0.642,0,46.90,,,0,5027.00,,,0
K2-115 b,11.523,0.599,-0.599,0,33.06,,,0,5742.00,129.04,-129.04,0
K2-116 b,0.690,0.040,-0.040,0,78.60,12.20,-10.50,0,4348.35,86.10,-87.78,0
K2-117 b,2.030,0.210,-0.210,0,123.60,28.20,-28.20,0,3676.00,70.00,-70.00,0
K2-117 b,2.101,0.980,-0.980,0,127.30,,,0,3689.00,157.00,-157.00,0
K2-117 b,1.960,0.120,-0.120,0,145.80,21.50,-18.90,0,3842.12,82.26,-81.78,0
K2-117 c,1.940,0.220,-0.210,0,18.10,4.10,-4.10,0,3676.00,70.00,-70.00,0
K2-117 c,2.030,0.130,-0.130,0,21.40,3.20,-2.80,0,3842.12,82.26,-81.78,0
K2-118 b,2.540,0.230,-0.200,0,4.30,0.60,-0.60,0,4726.29,142.64,-127.34,0
K2-119 b,2.290,0.150,-0.130,0,54.90,9.60,-8.80,0,4752.80,155.36,-129.21,0
K2-12 b,2.440,0.300,-0.140,0,185.00,12.00,-12.00,0,5672.00,63.00,-63.00,0
K2-12 b,2.720,0.730,-0.730,0,310.00,178.00,-178.00,0,6177.00,308.00,-308.00,0
K2-120 b,2.010,0.130,-0.120,0,35.10,5.90,-5.10,0,4349.90,101.62,-96.12,0
K2-121 b,9.120,0.660,-0.680,0,89.50,12.50,-11.20,0,4471.38,111.56,-103.57,0
K2-121 b,7.603,0.647,-0.647,0,56.99,,,0,4664.80,144.30,-144.30,0
K2-122 b,1.280,0.080,-0.080,0,79.90,13.10,-11.10,0,3993.36,77.64,-76.32,0
K2-122 b,1.220,0.170,-0.130,0,95.70,21.50,-21.50,0,3903.00,70.00,-70.00,0
K2-123 b,2.660,0.330,-0.280,0,2.70,0.60,-0.60,0,3880.00,70.00,-70.00,0
K2-123 b,2.650,0.150,-0.150,0,2.90,0.50,-0.40,0,4075.67,82.80,-81.14,0
K2-124 b,2.640,0.240,-0.240,0,8.70,1.20,-1.10,0,3560.70,86.88,-84.27,0
K2-125 b,2.180,0.190,-0.180,0,2.00,0.30,-0.30,0,3654.47,99.56,-92.33,0
K2-126 b,1.840,0.110,-0.100,0,35.30,6.60,-5.90,0,4367.83,128.30,-114.57,0
K2-127 b,8.660,0.680,-0.590,0,105.60,20.70,-17.80,0,4387.84,142.05,-137.02,0
K2-128 b,1.420,0.160,-0.130,0,68.80,11.10,-9.70,0,4469.51,171.97,-145.15,0
K2-129 b,1.040,0.100,-0.090,0,4.50,0.60,-0.50,0,3459.09,89.05,-83.62,0
K2-13 b,2.700,0.270,-0.270,0,22.80,4.10,-4.10,0,5727.00,88.00,-88.00,0
K2-130 b,1.250,0.200,-0.140,0,136.40,45.80,-35.80,0,4356.47,196.73,-172.40,0
K2-131 b,1.690,0.085,-0.058,0,4070.00,280.00,-280.00,0,5120.00,71.00,-71.00,0
K2-131 b,2.060,2.575,-2.575,0,3842.25,,,0,5129.00,129.03,-129.03,0
K2-132 b,9.029,,,0,293.37,,,0,4933.00,122.00,-122.00,0
K2-133 e,1.730,0.140,-0.130,0,1.80,0.25,-0.23,0,3655.00,80.00,-80.00,0
K2-136 b,1.014,0.050,-0.049,0,33.50,1.60,-1.50,0,4500.00,125.00,-75.00,0
K2-136 c,3.030,0.530,-0.470,0,11.90,3.70,-3.20,0,4364.00,70.00,-70.00,0
K2-136 c,3.376,0.272,-0.272,0,10.89,,,0,4230.60,104.40,-104.40,0
K2-136 c,3.000,0.130,-0.130,0,11.91,0.57,-0.53,0,4500.00,125.00,-75.00,0
K2-136 d,1.565,0.077,-0.076,0,7.07,0.34,-0.32,0,4500.00,125.00,-75.00,0
K2-138 b,1.490,0.150,-0.140,0,424.51,126.30,-98.15,0,5283.00,122.00,-163.00,0
K2-138 b,1.570,0.280,-0.170,0,486.00,37.00,-35.00,0,5378.00,60.00,-60.00,0
K2-138 c,2.260,0.180,-0.170,0,248.95,70.82,-55.02,0,5283.00,122.00,-163.00,0
K2-138 c,2.520,0.340,-0.160,0,279.00,21.00,-20.00,0,5378.00,60.00,-60.00,0
K2-138 d,2.460,0.190,-0.180,0,147.12,41.30,-32.19,0,5283.00,122.00,-163.00,0
K2-138 d,2.660,0.390,-0.180,0,160.00,12.00,-11.00,0,5378.00,60.00,-60.00,0
K2-138 e,3.290,0.350,-0.180,0,91.10,7.00,-6.60,0,5378.00,60.00,-60.00,0
K2-138 e,3.110,0.240,-0.220,0,77.79,23.51,-17.73,0,5283.00,122.00,-163.00,0
K2-138 f,2.810,0.360,-0.190,0,51.00,3.90,-3.70,0,5378.00,60.00,-60.00,0
K2-138 f,2.730,0.230,-0.210,0,43.02,13.24,-10.03,0,5283.00,122.00,-163.00,0
K2-138 g,3.180,0.280,-0.260,0,9.29,2.92,-2.23,0,5283.00,122.00,-163.00,0
K2-14 b,7.490,0.480,-0.470,0,5.50,6.10,-3.20,0,3970.42,118.37,-111.52,0
K2-14 b,4.480,0.520,-0.520,0,8.00,1.90,-1.90,0,3866.00,60.00,-60.00,0
K2-140 b,12.274,0.202,-0.202,0,188.50,7.70,-7.70,0,5654.00,55.00,-55.00,0
K2-140 b,13.563,1.009,-1.009,0,204.00,10.00,-10.00,0,5585.00,120.00,-120.00,0
K2-141 b,1.510,0.050,-0.050,0,3260.00,370.00,-330.00,0,4570.00,100.00,-100.00,0
K2-141 c,7.000,4.600,-2.800,0,39.10,4.30,-4.30,0,4570.00,100.00,-100.00,0
K2-146 b,2.200,0.230,-0.230,0,20.70,4.80,-4.80,0,3385.00,70.00,-70.00,0
K2-147 b,1.380,0.170,-0.150,0,200.10,45.70,-45.70,0,3672.00,70.00,-70.00,0
K2-148 b,1.330,0.190,-0.180,0,48.80,11.00,-11.00,0,4079.00,70.00,-70.00,0
K2-148 c,1.730,0.240,-0.210,0,26.50,6.00,-6.00,0,4079.00,70.00,-70.00,0
K2-148 d,1.640,0.240,-0.210,0,16.80,3.80,-3.80,0,4079.00,70.00,-70.00,0
K2-149 b,1.640,0.200,-0.180,0,7.00,1.60,-1.60,0,3745.00,70.00,-70.00,0
K2-15 b,2.840,0.390,-0.390,0,48.00,13.00,-13.00,0,5314.00,193.00,-193.00,0
K2-150 b,2.000,0.270,-0.210,0,4.90,1.10,-1.10,0,3499.00,70.00,-70.00,0
K2-151 b,1.350,0.160,-0.140,0,20.80,4.80,-4.80,0,3585.00,70.00,-70.00,0
K2-152 b,2.810,0.340,-0.300,0,2.90,0.70,-0.70,0,3940.00,70.00,-70.00,0
K2-153 b,2.000,0.260,-0.220,0,11.80,2.70,-2.70,0,3720.00,70.00,-70.00,0
K2-154 b,2.230,0.370,-0.240,0,57.50,12.90,-12.90,0,3978.00,70.00,-70.00,0
K2-154 c,2.100,0.250,-0.230,0,20.50,4.60,-4.60,0,3978.00,70.00,-70.00,0
K2-155 b,1.550,0.200,-0.170,0,19.90,4.50,-4.50,0,3919.00,70.00,-70.00,0
K2-155 c,1.950,0.270,-0.220,0,7.00,1.60,-1.60,0,3919.00,70.00,-70.00,0
K2-155 c,2.365,1.330,-1.330,0,9.76,,,0,3893.47,115.36,-115.36,0
K2-155 d,1.640,0.180,-0.170,0,1.67,0.38,-0.38,0,3919.00,70.00,-70.00,0
K2-16 b,1.960,0.170,-0.170,0,47.70,4.10,-4.10,0,4800.00,72.00,-72.00,0
K2-16 b,2.020,0.240,-0.240,0,44.50,5.20,-5.20,0,4742.00,60.00,-60.00,0
K2-16 c,2.540,1.120,-0.470,0,13.10,1.50,-1.50,0,4742.00,60.00,-60.00,0
K2-16 c,2.190,0.230,-0.230,0,14.00,1.20,-1.20,0,4800.00,72.00,-72.00,0
K2-165 d,3.191,2.808,-2.808,0,37.08,,,0,5141.67,104.39,-104.39,0
K2-167 b,2.052,0.994,-0.994,0,300.96,,,0,6073.50,6064.90,-6064.90,0
K2-167 b,2.300,0.210,-0.140,0,317.00,27.00,-27.00,0,6011.00,60.00,-60.00,0
K2-167 b,2.264,0.157,-0.112,0,229.00,36.00,-57.00,0,6141.00,92.00,-93.00,0
K2-17 b,1.530,0.190,-0.190,0,4.91,0.97,-0.97,0,4102.00,52.00,-52.00,0
K2-17 b,2.030,0.180,-0.160,0,10.50,3.70,-2.90,0,4118.41,133.24,-119.29,0
K2-174 b,3.327,0.279,-0.279,0,95.77,,,0,4246.80,108.60,-108.60,0
K2-18 b,2.610,0.087,-0.087,0,1.00,0.08,-0.08,0,3457.00,39.00,-39.00,0
K2-18 b,2.280,0.360,-0.360,0,0.95,0.32,-0.32,0,3496.00,91.00,-91.00,0
K2-18 b,2.532,0.809,-0.809,0,1.09,,,0,3464.00,157.00,-157.00,0
K2-18 b,2.279,0.026,-0.025,0,1.05,0.22,-0.20,0,3457.00,39.00,-39.00,0
K2-180 b,3.104,4.000,-4.000,0,53.99,,,0,5368.00,127.01,-127.01,0
K2-180 b,2.242,0.123,-0.123,0,67.00,14.00,-14.00,0,5110.00,107.00,-107.00,0
K2-182 b,3.042,0.165,-0.165,0,471.17,,,0,5069.20,124.40,-124.40,0
K2-182 b,2.690,0.070,-0.050,0,146.90,12.60,-11.80,0,5170.00,100.00,-100.00,0
K2-188 c,2.709,0.135,-0.135,0,230.63,,,0,5906.90,108.10,-108.10,0
K2-19 b,6.593,0.729,-0.729,0,88.71,,,0,5322.00,104.31,-104.31,0
K2-19 b,8.200,1.500,-1.500,0,165.00,70.00,-70.00,0,5748.00,245.00,-245.00,0
K2-19 b,7.230,0.560,-0.510,0,87.70,9.30,-12.90,0,5230.00,417.00,-417.00,0
K2-19 b,7.740,0.390,-0.390,0,125.90,14.40,-14.40,0,5430.00,60.00,-60.00,0
K2-19 c,4.210,0.310,-0.310,0,48.80,6.40,-6.20,0,5230.00,417.00,-417.00,0
K2-19 c,4.930,0.940,-0.940,0,96.00,40.00,-40.00,0,5748.00,245.00,-245.00,0
K2-19 c,4.860,0.620,-0.440,0,73.10,8.40,-8.40,0,5430.00,60.00,-60.00,0
K2-19 d,1.140,0.130,-0.130,0,583.50,66.70,-66.70,0,5430.00,60.00,-60.00,0
K2-19 d,1.220,0.270,-0.270,0,766.00,324.00,-324.00,0,5748.00,245.00,-245.00,0
K2-199 b,1.730,0.050,-0.040,0,116.20,12.00,-11.00,0,4491.00,100.00,-100.00,0
K2-199 c,2.850,0.100,-0.090,0,38.60,4.00,-4.00,0,4491.00,100.00,-100.00,0
K2-21 b,1.250,0.110,-0.110,0,10.00,1.60,-1.60,0,4006.00,43.00,-43.00,0
K2-21 b,1.590,0.420,-0.440,0,11.00,10.10,-6.00,0,4043.00,375.00,-375.00,0
K2-21 b,1.840,0.100,-0.100,0,10.00,2.10,-1.70,0,4222.06,88.15,-84.41,0
K2-21 c,1.530,0.140,-0.140,0,5.09,0.81,-0.81,0,4006.00,43.00,-43.00,0
K2-21 c,2.490,0.170,-0.190,0,5.10,1.10,-0.90,0,4222.06,88.15,-84.41,0
K2-21 c,1.920,0.540,-0.520,0,5.60,5.10,-3.10,0,4043.00,375.00,-375.00,0
K2-212 b,3.064,0.303,-0.303,0,60.65,,,0,4147.00,124.60,-124.60,0
K2-216 b,1.750,0.170,-0.100,0,248.00,220.00,-48.00,0,4503.00,69.00,-69.00,0
K2-216 b,1.808,0.158,-0.158,0,315.28,,,0,4542.00,122.40,-122.40,0
K2-22 b,4.750,0.350,-0.360,0,737.90,242.80,-196.70,0,3879.18,94.55,-87.36,0
K2-22 b,3.000,0.570,-0.570,0,114.00,45.00,-45.00,0,3865.00,101.00,-101.00,0
K2-222 b,2.284,1.387,-1.387,0,87.06,,,0,6101.00,127.90,-127.90,0
K2-222 b,2.350,0.080,-0.070,0,96.00,11.00,-9.70,0,5942.00,119.00,-119.00,0
K2-232 b,12.770,0.620,-0.620,0,312.15,,,0,5981.00,139.40,-139.40,0
K2-233 b,1.398,0.062,-0.060,0,273.00,30.00,-30.00,0,4950.00,100.00,-100.00,0
K2-233 c,1.335,0.083,-0.077,0,67.10,7.40,-7.30,0,4950.00,100.00,-100.00,0
K2-233 d,2.640,0.110,-0.110,0,12.90,1.40,-1.40,0,4950.00,100.00,-100.00,0
K2-237 b,16.197,0.549,-0.504,0,1860.00,210.00,-180.00,0,6360.00,190.00,-200.00,0
K2-237 b,16.809,0.882,-0.882,0,1770.47,,,0,6599.00,200.00,-200.00,0
K2-24 b,7.070,0.860,-0.860,0,87.00,21.00,-21.00,0,5717.00,83.00,-83.00,0
K2-24 b,5.680,0.560,-0.560,0,60.00,14.00,-14.00,0,5743.00,60.00,-60.00,0
K2-24 b,5.830,0.600,-0.600,0,60.10,12.40,-12.40,0,5743.00,60.00,-60.00,0
K2-24 c,8.100,0.820,-0.820,0,23.40,4.80,-4.80,0,5743.00,60.00,-60.00,0
K2-24 c,7.820,0.720,-0.720,0,24.00,5.00,-5.00,0,5743.00,60.00,-60.00,0
K2-24 c,9.800,1.200,-1.200,0,34.20,8.60,-8.60,0,5717.00,83.00,-83.00,0
K2-25 b,3.114,1.055,-1.055,0,9.50,,,0,3204.00,157.00,-157.00,0
K2-25 b,3.440,0.120,-0.120,0,9.91,0.95,-0.86,0,3207.00,58.00,-58.00,0
K2-253 b,12.963,1.941,-1.941,0,365.82,,,0,5318.00,122.00,-122.00,0
K2-26 b,2.670,0.460,-0.420,0,5.80,,,0,3785.00,185.00,-185.00,0
K2-26 b,2.580,0.200,-0.200,0,5.28,0.73,-0.73,0,3769.00,57.00,-57.00,0
K2-260 b,18.797,0.984,-0.984,0,2520.03,,,0,6475.00,131.68,-131.68,0
K2-261 b,10.264,0.549,-0.549,0,126.95,,,0,5287.70,128.30,-128.30,0
K2-261 b,9.505,0.392,-0.359,0,180.00,10.00,-13.00,0,5503.00,73.00,-74.00,0
K2-261 b,9.528,0.392,-0.381,0,180.00,15.00,-10.00,0,5445.00,77.00,-76.00,0
K2-263 b,2.410,0.120,-0.120,0,8.17,0.52,-0.52,0,5368.00,44.00,-44.00,0
K2-266 b,3.300,1.800,-1.300,0,879.50,43.40,-40.40,0,4285.00,49.00,-57.00,0
K2-266 c,0.705,0.096,-0.085,0,32.40,1.60,-1.50,0,4285.00,49.00,-57.00,0
K2-266 d,2.930,0.140,-0.120,0,13.95,0.68,-0.63,0,4285.00,49.00,-57.00,0
K2-266 d,3.246,0.855,-0.855,0,16.36,,,0,4362.00,123.91,-123.91,0
K2-266 e,3.459,0.363,-0.363,0,11.23,,,0,4362.00,123.91,-123.91,0
K2-266 e,2.730,0.140,-0.110,0,9.58,0.47,-0.44,0,4285.00,49.00,-57.00,0
K2-27 b,5.080,0.346,-0.346,0,144.17,,,0,5231.00,137.30,-137.30,0
K2-27 b,5.360,0.990,-0.990,0,216.00,93.00,-93.00,0,5797.00,286.00,-286.00,0
K2-27 b,4.480,0.230,-0.230,0,116.00,16.00,-12.00,0,5248.00,60.00,-60.00,0
K2-271 b,7.612,,,0,73.77,,,0,5545.30,88.60,-88.60,0
K2-275 b,2.037,0.134,-0.134,0,126.31,,,0,4783.60,103.00,-103.00,0
K2-275 c,2.386,0.151,-0.151,0,25.21,,,0,4783.60,103.00,-103.00,0
K2-277 b,2.290,2.260,-2.260,0,195.73,,,0,5673.00,135.22,-135.22,0
K2-28 b,2.560,0.270,-0.260,0,21.70,6.00,-5.40,0,3214.00,60.00,-60.00,0
K2-28 b,2.300,0.280,-0.260,0,30.10,4.50,-3.80,0,3292.75,88.65,-87.23,0
K2-28 b,2.726,1.410,-1.410,0,21.30,,,0,3236.00,157.00,-157.00,0
K2-284 b,3.090,0.301,-0.301,0,35.11,,,0,4072.00,123.70,-123.70,0
K2-284 b,2.780,0.140,-0.120,0,42.60,1.80,-1.80,0,4140.00,50.00,-50.00,0
K2-285 b,2.590,0.060,-0.060,0,234.31,19.58,-18.28,0,4975.00,95.00,-95.00,0
K2-285 b,2.652,0.193,-0.193,0,304.05,,,0,5144.50,136.40,-136.40,0
K2-285 c,3.530,0.080,-0.080,0,50.35,4.05,-3.83,0,4975.00,95.00,-95.00,0
K2-285 c,3.574,0.243,-0.243,0,57.14,,,0,5144.50,136.40,-136.40,0
K2-285 d,2.480,0.060,-0.060,0,24.61,2.07,-1.93,0,4975.00,95.00,-95.00,0
K2-285 e,1.950,0.050,-0.050,0,10.50,0.87,-0.81,0,4975.00,95.00,-95.00,0
K2-29 b,11.420,0.420,-0.420,0,293.00,30.00,-30.00,0,5323.00,95.00,-95.00,0
K2-29 b,12.868,1.072,-1.072,0,284.42,,,0,5387.06,142.59,-142.59,0
K2-291 b,1.557,0.091,-0.091,0,476.88,,,0,5509.00,121.70,-121.70,0
K2-291 b,1.589,0.095,-0.072,0,633.00,59.00,-56.00,0,5520.00,60.00,-60.00,0
K2-292 b,2.630,0.110,-0.100,0,67.00,12.00,-9.00,0,5725.00,65.00,-65.00,0
K2-295 b,10.251,1.011,-1.011,0,120.04,,,0,4492.00,124.20,-124.20,0
K2-3 b,1.440,0.200,-0.200,0,5.80,1.70,-1.70,0,3841.00,82.00,-82.00,0
K2-3 b,2.140,0.270,-0.260,0,11.00,4.10,-3.10,0,3896.00,189.00,-189.00,0
K2-3 b,2.180,0.300,-0.300,0,10.90,3.70,-3.70,0,3896.00,189.00,-189.00,0
K2-3 b,2.250,0.230,-0.230,0,11.60,2.80,-2.40,0,3835.00,70.00,-70.00,0
K2-3 b,2.259,1.674,-1.674,0,4.58,,,0,3920.00,157.00,-157.00,0
K2-3 c,1.720,0.230,-0.220,0,3.32,1.25,-0.95,0,3896.00,189.00,-189.00,0
K2-3 c,1.180,0.170,-0.170,0,1.77,0.53,-0.53,0,3841.00,82.00,-82.00,0
K2-3 c,1.690,0.170,-0.170,0,3.51,0.85,-0.73,0,3835.00,70.00,-70.00,0
K2-3 c,1.850,0.270,-0.270,0,3.30,1.10,-1.10,0,3896.00,189.00,-189.00,0
K2-3 d,1.520,0.210,-0.200,0,1.51,0.57,-0.43,0,3896.00,189.00,-189.00,0
K2-3 d,0.960,0.140,-0.140,0,0.80,0.24,-0.24,0,3841.00,82.00,-82.00,0
K2-3 d,1.620,0.180,-0.180,0,1.60,0.38,-0.33,0,3835.00,70.00,-70.00,0
K2-3 d,1.510,0.230,-0.230,0,1.50,0.50,-0.50,0,3896.00,189.00,-189.00,0
K2-30 b,12.300,4.500,-4.500,0,299.00,227.00,-227.00,0,5567.00,250.00,-250.00,0
K2-30 b,14.762,0.846,-0.846,0,319.88,,,0,5198.00,124.80,-124.80,0
K2-308 b,8.207,1.524,-1.524,0,512.90,,,0,5780.00,,,0
K2-31 b,34.000,13.000,-13.000,0,1272.00,121.00,-121.00,0,5465.00,89.00,-89.00,0
K2-315 b,0.950,0.058,-0.058,0,7.45,0.48,-0.44,0,3300.00,30.00,-30.00,0
K2-32 b,5.620,0.450,-0.450,0,100.00,16.00,-16.00,0,5428.00,88.00,-88.00,0
K2-32 b,5.130,0.280,-0.280,0,77.70,10.80,-8.30,0,5275.00,60.00,-60.00,0
K2-32 b,5.380,0.350,-0.350,0,82.90,10.60,-10.60,0,5315.00,60.00,-60.00,0
K2-32 c,3.320,0.330,-0.330,0,33.00,5.50,-5.50,0,5428.00,88.00,-88.00,0
K2-32 c,3.010,0.250,-0.250,0,25.60,3.60,-2.70,0,5275.00,60.00,-60.00,0
K2-32 c,3.480,0.970,-0.420,0,27.40,3.50,-3.50,0,5315.00,60.00,-60.00,0
K2-32 d,3.430,0.350,-0.350,0,14.50,2.00,-1.50,0,5275.00,60.00,-60.00,0
K2-32 d,3.770,0.410,-0.410,0,18.70,3.10,-3.10,0,5428.00,88.00,-88.00,0
K2-32 d,3.750,0.400,-0.400,0,15.40,2.00,-2.00,0,5315.00,60.00,-60.00,0
K2-321 b,2.033,1.565,-1.565,0,68.55,,,0,3650.00,157.00,-157.00,0
K2-329 b,8.676,0.291,-0.269,0,45.70,2.20,-1.60,0,5282.00,40.00,-39.00,0
K2-330 b,2.729,0.134,-0.134,0,212.84,,,0,6266.98,136.51,-136.51,0
